7-gram, count
where sadly the poor wretch comes reading, 1
away i do beseech you both away, 1
exeunt king claudius queen gertrude and attendants, 1
then i would you were so honest, 1
i would you were so honest a, 1
would you were so honest a man, 1
ay sir to be honest as this, 1
sir to be honest as this world, 1
to be honest as this world goes, 1
be honest as this world goes is, 1
honest as this world goes is to, 1
as this world goes is to be, 1
one man picked out of ten thousand, 1
for if the sun breed maggots in, 1
if the sun breed maggots in a, 1
the sun breed maggots in a dead, 1
sun breed maggots in a dead dog, 1
breed maggots in a dead dog being, 1
maggots in a dead dog being a, 1
god kissing carrion have you a daughter, 1
let her not walk i the sun, 1
her not walk i the sun conception, 1
not walk i the sun conception is, 1
walk i the sun conception is a, 1
blessing but not as your daughter may, 1
but not as your daughter may conceive, 1
aside how say you by that still, 1
how say you by that still harping, 1
say you by that still harping on, 1
you by that still harping on my, 1
daughter yet he knew me not at, 1
yet he knew me not at first, 1
he knew me not at first he, 1
knew me not at first he said, 1
me not at first he said i, 1
was a fishmonger he is far gone, 1
a fishmonger he is far gone far, 1
fishmonger he is far gone far gone, 1
he is far gone far gone and, 1
truly in my youth i suffered much, 1
in my youth i suffered much extremity, 1
my youth i suffered much extremity for, 1
love very near this i ll speak, 1
very near this i ll speak to, 1
near this i ll speak to him, 1
this i ll speak to him again, 1
i mean the matter that you read, 1
mean the matter that you read my, 1
the matter that you read my lord, 1
slanders sir for the satirical rogue says, 1
sir for the satirical rogue says here, 1
that old men have grey beards that, 1
old men have grey beards that their, 1
men have grey beards that their faces, 1
have grey beards that their faces are, 1
wrinkled their eyes purging thick amber and, 1
plum tree gum and that they have, 1
tree gum and that they have a, 1
gum and that they have a plentiful, 1
and that they have a plentiful lack, 1
that they have a plentiful lack of, 1
wit together with most weak hams all, 1
together with most weak hams all which, 1
with most weak hams all which sir, 1
though i most powerfully and potently believe, 1
i most powerfully and potently believe yet, 1
i hold it not honesty to have, 1
hold it not honesty to have it, 1
it not honesty to have it thus, 1
not honesty to have it thus set, 1
honesty to have it thus set down, 1
to have it thus set down for, 1
yourself sir should be old as i, 1
sir should be old as i am, 1
should be old as i am if, 1
be old as i am if like, 1
old as i am if like a, 1
as i am if like a crab, 1
aside though this be madness yet there, 1
though this be madness yet there is, 1
this be madness yet there is method, 1
in t will you walk out of, 1
t will you walk out of the, 1
will you walk out of the air, 1
you walk out of the air my, 1
walk out of the air my lord, 1
indeed that is out o the air, 1
how pregnant sometimes his replies are a, 1
pregnant sometimes his replies are a happiness, 1
that often madness hits on which reason, 1
often madness hits on which reason and, 1
madness hits on which reason and sanity, 1
could not so prosperously be delivered of, 1
not so prosperously be delivered of i, 1
so prosperously be delivered of i will, 1
leave him and suddenly contrive the means, 1
him and suddenly contrive the means of, 1
meeting between him and my daughter my, 1
between him and my daughter my honourable, 1
lord i will most humbly take my, 1
i will most humbly take my leave, 1
will most humbly take my leave of, 1
most humbly take my leave of you, 1
you cannot sir take from me any, 1
cannot sir take from me any thing, 1
sir take from me any thing that, 1
take from me any thing that i, 1
from me any thing that i will, 1
more willingly part withal except my life, 1
willingly part withal except my life except, 1
you go to seek the lord hamlet, 1
go to seek the lord hamlet there, 1
to seek the lord hamlet there he, 1
seek the lord hamlet there he is, 1
my excellent good friends how dost thou, 1
guildenstern ah rosencrantz good lads how do, 1
ah rosencrantz good lads how do ye, 1
rosencrantz good lads how do ye both, 1
as the indifferent children of the earth, 1
happy in that we are not over, 1
in that we are not over happy, 1
on fortune s cap we are not, 1
fortune s cap we are not the, 1
s cap we are not the very, 1
cap we are not the very button, 1
then you live about her waist or, 1
you live about her waist or in, 1
live about her waist or in the, 1
about her waist or in the middle, 1
her waist or in the middle of, 1
in the secret parts of fortune o, 1
the secret parts of fortune o most, 1
secret parts of fortune o most true, 1
parts of fortune o most true she, 1
is a strumpet what s the news, 1
none my lord but that the world, 1
my lord but that the world s, 1
lord but that the world s grown, 1
but that the world s grown honest, 1
then is doomsday near but your news, 1
is doomsday near but your news is, 1
doomsday near but your news is not, 1
near but your news is not true, 1
let me question more in particular what, 1
me question more in particular what have, 1
question more in particular what have you, 1
my good friends deserved at the hands, 1
good friends deserved at the hands of, 1
friends deserved at the hands of fortune, 1
that she sends you to prison hither, 1
a goodly one in which there are, 1
goodly one in which there are many, 1
one in which there are many confines, 1
wards and dungeons denmark being one o, 1
and dungeons denmark being one o the, 1
dungeons denmark being one o the worst, 1
why then tis none to you for, 1
then tis none to you for there, 1
tis none to you for there is, 1
none to you for there is nothing, 1
either good or bad but thinking makes, 1
good or bad but thinking makes it, 1
or bad but thinking makes it so, 1
bad but thinking makes it so to, 1
but thinking makes it so to me, 1
why then your ambition makes it one, 1
then your ambition makes it one tis, 1
your ambition makes it one tis too, 1
o god i could be bounded in, 1
god i could be bounded in a, 1
i could be bounded in a nut, 1
could be bounded in a nut shell, 1
be bounded in a nut shell and, 1
bounded in a nut shell and count, 1
myself a king of infinite space were, 1
a king of infinite space were it, 1
king of infinite space were it not, 1
of infinite space were it not that, 1
infinite space were it not that i, 1
which dreams indeed are ambition for the, 1
dreams indeed are ambition for the very, 1
substance of the ambitious is merely the, 1
of the ambitious is merely the shadow, 1
the ambitious is merely the shadow of, 1
ambitious is merely the shadow of a, 1
is merely the shadow of a dream, 1
a dream itself is but a shadow, 1
truly and i hold ambition of so, 1
and i hold ambition of so airy, 1
i hold ambition of so airy and, 1
hold ambition of so airy and light, 1
ambition of so airy and light a, 1
quality that it is but a shadow, 1
that it is but a shadow s, 1
it is but a shadow s shadow, 1
then are our beggars bodies and our, 1
are our beggars bodies and our monarchs, 1
our beggars bodies and our monarchs and, 1
outstretched heroes the beggars shadows shall we, 1
to the court for by my fay, 1
the court for by my fay i, 1
court for by my fay i cannot, 1
for by my fay i cannot reason, 1
no such matter i will not sort, 1
such matter i will not sort you, 1
matter i will not sort you with, 1
i will not sort you with the, 1
will not sort you with the rest, 1
of my servants for to speak to, 1
my servants for to speak to you, 1
servants for to speak to you like, 1
for to speak to you like an, 1
to speak to you like an honest, 1
man i am most dreadfully attended but, 1
i am most dreadfully attended but in, 1
am most dreadfully attended but in the, 1
beaten way of friendship what make you, 1
way of friendship what make you at, 1
of friendship what make you at elsinore, 1
to visit you my lord no other, 1
visit you my lord no other occasion, 1
beggar that i am i am even, 1
that i am i am even poor, 1
i am i am even poor in, 1
am i am even poor in thanks, 1
i am even poor in thanks but, 1
am even poor in thanks but i, 1
thank you and sure dear friends my, 1
you and sure dear friends my thanks, 1
and sure dear friends my thanks are, 1
too dear a halfpenny were you not, 1
dear a halfpenny were you not sent, 1
a halfpenny were you not sent for, 1
halfpenny were you not sent for is, 1
were you not sent for is it, 1
your own inclining is it a free, 1
own inclining is it a free visitation, 1
inclining is it a free visitation come, 1
deal justly with me come come nay, 1
justly with me come come nay speak, 1
why any thing but to the purpose, 1
any thing but to the purpose you, 1
thing but to the purpose you were, 1
but to the purpose you were sent, 1
for and there is a kind of, 1
and there is a kind of confession, 1
there is a kind of confession in, 1
is a kind of confession in your, 1
a kind of confession in your looks, 1
which your modesties have not craft enough, 1
your modesties have not craft enough to, 1
modesties have not craft enough to colour, 1
i know the good king and queen, 1
know the good king and queen have, 1
the good king and queen have sent, 1
good king and queen have sent for, 1
king and queen have sent for you, 1
that you must teach me but let, 1
you must teach me but let me, 1
must teach me but let me conjure, 1
teach me but let me conjure you, 1
me but let me conjure you by, 1
the rights of our fellowship by the, 1
rights of our fellowship by the consonancy, 1
of our fellowship by the consonancy of, 1
our youth by the obligation of our, 1
youth by the obligation of our ever, 1
by the obligation of our ever preserved, 1
love and by what more dear a, 1
and by what more dear a better, 1
by what more dear a better proposer, 1
what more dear a better proposer could, 1
charge you withal be even and direct, 1
you withal be even and direct with, 1
withal be even and direct with me, 1
whether you were sent for or no, 1
aside nay then i have an eye, 1
nay then i have an eye of, 1
then i have an eye of you, 1
i have an eye of you if, 1
have an eye of you if you, 1
i will tell you why so shall, 1
will tell you why so shall my, 1
tell you why so shall my anticipation, 1
prevent your discovery and your secrecy to, 1
your discovery and your secrecy to the, 1
discovery and your secrecy to the king, 1
and queen moult no feather i have, 1
queen moult no feather i have of, 1
moult no feather i have of late, 1
no feather i have of late but, 1
wherefore i know not lost all my, 1
i know not lost all my mirth, 1
know not lost all my mirth forgone, 1
not lost all my mirth forgone all, 1
custom of exercises and indeed it goes, 1
of exercises and indeed it goes so, 1
exercises and indeed it goes so heavily, 1
with my disposition that this goodly frame, 1
my disposition that this goodly frame the, 1
earth seems to me a sterile promontory, 1
seems to me a sterile promontory this, 1
to me a sterile promontory this most, 1
excellent canopy the air look you this, 1
canopy the air look you this brave, 1
o erhanging firmament this majestical roof fretted, 1
with golden fire why it appears no, 1
golden fire why it appears no other, 1
fire why it appears no other thing, 1
why it appears no other thing to, 1
me than a foul and pestilent congregation, 1
than a foul and pestilent congregation of, 1
a foul and pestilent congregation of vapours, 1
what a piece of work is a, 1
a piece of work is a man, 1
piece of work is a man how, 1
of work is a man how noble, 1
work is a man how noble in, 1
is a man how noble in reason, 1
how infinite in faculty in form and, 1
infinite in faculty in form and moving, 1
in faculty in form and moving how, 1
express and admirable in action how like, 1
and admirable in action how like an, 1
admirable in action how like an angel, 1
in apprehension how like a god the, 1
apprehension how like a god the beauty, 1
how like a god the beauty of, 1
like a god the beauty of the, 1
world the paragon of animals and yet, 1
the paragon of animals and yet to, 1
paragon of animals and yet to me, 1
what is this quintessence of dust man, 1
is this quintessence of dust man delights, 1
this quintessence of dust man delights not, 1
me no nor woman neither though by, 1
no nor woman neither though by your, 1
nor woman neither though by your smiling, 1
my lord there was no such stuff, 1
lord there was no such stuff in, 1
there was no such stuff in my, 1
was no such stuff in my thoughts, 1
why did you laugh then when i, 1
did you laugh then when i said, 1
you laugh then when i said man, 1
laugh then when i said man delights, 1
then when i said man delights not, 1
when i said man delights not me, 1
to think my lord if you delight, 1
think my lord if you delight not, 1
my lord if you delight not in, 1
lord if you delight not in man, 1
if you delight not in man what, 1
lenten entertainment the players shall receive from, 1
you we coted them on the way, 1
we coted them on the way and, 1
coted them on the way and hither, 1
them on the way and hither are, 1
on the way and hither are they, 1
he that plays the king shall be, 1
that plays the king shall be welcome, 1
plays the king shall be welcome his, 1
the king shall be welcome his majesty, 1
shall have tribute of me the adventurous, 1
have tribute of me the adventurous knight, 1
shall use his foil and target the, 1
use his foil and target the lover, 1
his foil and target the lover shall, 1
foil and target the lover shall not, 1
sigh gratis the humourous man shall end, 1
gratis the humourous man shall end his, 1
the humourous man shall end his part, 1
in peace the clown shall make those, 1
peace the clown shall make those laugh, 1
the clown shall make those laugh whose, 1
lungs are tickled o the sere and, 1
are tickled o the sere and the, 1
tickled o the sere and the lady, 1
o the sere and the lady shall, 1
say her mind freely or the blank, 1
her mind freely or the blank verse, 1
mind freely or the blank verse shall, 1
freely or the blank verse shall halt, 1
even those you were wont to take, 1
those you were wont to take delight, 1
you were wont to take delight in, 1
were wont to take delight in the, 1
how chances it they travel their residence, 1
chances it they travel their residence both, 1
in reputation and profit was better both, 1
reputation and profit was better both ways, 1
i think their inhibition comes by the, 1
think their inhibition comes by the means, 1
their inhibition comes by the means of, 1
inhibition comes by the means of the, 1
do they hold the same estimation they, 1
they hold the same estimation they did, 1
hold the same estimation they did when, 1
the same estimation they did when i, 1
same estimation they did when i was, 1
in the city are they so followed, 1
how comes it do they grow rusty, 1
nay their endeavour keeps in the wonted, 1
their endeavour keeps in the wonted pace, 1
endeavour keeps in the wonted pace but, 1
there is sir an aery of children, 1
is sir an aery of children little, 1
sir an aery of children little eyases, 1
that cry out on the top of, 1
cry out on the top of question, 1
out on the top of question and, 1
on the top of question and are, 1
the top of question and are most, 1
tyrannically clapped for t these are now, 1
clapped for t these are now the, 1
fashion and so berattle the common stages, 1
and so berattle the common stages so, 1
so berattle the common stages so they, 1
call them that many wearing rapiers are, 1
them that many wearing rapiers are afraid, 1
that many wearing rapiers are afraid of, 1
goose quills and dare scarce come thither, 1
what are they children who maintains em, 1
are they children who maintains em how, 1
they children who maintains em how are, 1
they escoted will they pursue the quality, 1
escoted will they pursue the quality no, 1
longer than they can sing will they, 1
than they can sing will they not, 1
they can sing will they not say, 1
afterwards if they should grow themselves to, 1
if they should grow themselves to common, 1
players as it is most like if, 1
as it is most like if their, 1
it is most like if their means, 1
is most like if their means are, 1
most like if their means are no, 1
better their writers do them wrong to, 1
their writers do them wrong to make, 1
writers do them wrong to make them, 1
faith there has been much to do, 1
there has been much to do on, 1
has been much to do on both, 1
been much to do on both sides, 1
much to do on both sides and, 1
the nation holds it no sin to, 1
nation holds it no sin to tarre, 1
holds it no sin to tarre them, 1
it no sin to tarre them to, 1
controversy there was for a while no, 1
there was for a while no money, 1
was for a while no money bid, 1
for argument unless the poet and the, 1
argument unless the poet and the player, 1
unless the poet and the player went, 1
the poet and the player went to, 1
o there has been much throwing about, 1
there has been much throwing about of, 1
has been much throwing about of brains, 1
ay that they do my lord hercules, 1
that they do my lord hercules and, 1
they do my lord hercules and his, 1
do my lord hercules and his load, 1
my lord hercules and his load too, 1
it is not very strange for mine, 1
is not very strange for mine uncle, 1
not very strange for mine uncle is, 1
very strange for mine uncle is king, 1
strange for mine uncle is king of, 1
denmark and those that would make mows, 1
and those that would make mows at, 1
those that would make mows at him, 1
that would make mows at him while, 1
my father lived give twenty forty fifty, 1
father lived give twenty forty fifty an, 1
hundred ducats a piece for his picture, 1
ducats a piece for his picture in, 1
a piece for his picture in little, 1
sblood there is something in this more, 1
there is something in this more than, 1
natural if philosophy could find it out, 1
gentlemen you are welcome to elsinore your, 1
you are welcome to elsinore your hands, 1
come then the appurtenance of welcome is, 1
then the appurtenance of welcome is fashion, 1
and ceremony let me comply with you, 1
ceremony let me comply with you in, 1
let me comply with you in this, 1
me comply with you in this garb, 1
lest my extent to the players which, 1
my extent to the players which i, 1
extent to the players which i tell, 1
to the players which i tell you, 1
must show fairly outward should more appear, 1
show fairly outward should more appear like, 1
entertainment than yours you are welcome but, 1
than yours you are welcome but my, 1
uncle father and aunt mother are deceived, 1
i am but mad north north west, 1
am but mad north north west when, 1
but mad north north west when the, 1
mad north north west when the wind, 1
north north west when the wind is, 1
southerly i know a hawk from a, 1
i know a hawk from a handsaw, 1
hark you guildenstern and you too at, 1
you guildenstern and you too at each, 1
guildenstern and you too at each ear, 1
and you too at each ear a, 1
hearer that great baby you see there, 1
that great baby you see there is, 1
great baby you see there is not, 1
baby you see there is not yet, 1
happily he s the second time come, 1
he s the second time come to, 1
s the second time come to them, 1
the second time come to them for, 1
second time come to them for they, 1
say an old man is twice a, 1
an old man is twice a child, 1
i will prophesy he comes to tell, 1
will prophesy he comes to tell me, 1
prophesy he comes to tell me of, 1
he comes to tell me of the, 1
comes to tell me of the players, 1
mark it you say right sir o, 1
it you say right sir o monday, 1
you say right sir o monday morning, 1
when roscius was an actor in rome, 1
the actors are come hither my lord, 1
then came each actor on his ass, 1
the best actors in the world either, 1
best actors in the world either for, 1
actors in the world either for tragedy, 1
poem unlimited seneca cannot be too heavy, 1
unlimited seneca cannot be too heavy nor, 1
plautus too light for the law of, 1
too light for the law of writ, 1
light for the law of writ and, 1
for the law of writ and the, 1
o jephthah judge of israel what a, 1
jephthah judge of israel what a treasure, 1
judge of israel what a treasure hadst, 1
of israel what a treasure hadst thou, 1
what a treasure had he my lord, 1
am i not i the right old, 1
i not i the right old jephthah, 1
if you call me jephthah my lord, 1
you call me jephthah my lord i, 1
call me jephthah my lord i have, 1
me jephthah my lord i have a, 1
jephthah my lord i have a daughter, 1
it came to pass as most like, 1
came to pass as most like it, 1
to pass as most like it was, 1
the first row of the pious chanson, 1
first row of the pious chanson will, 1
row of the pious chanson will show, 1
of the pious chanson will show you, 1
more for look where my abridgement comes, 1
you are welcome masters welcome all i, 1
are welcome masters welcome all i am, 1
welcome masters welcome all i am glad, 1
to see thee well welcome good friends, 1
see thee well welcome good friends o, 1
thee well welcome good friends o my, 1
well welcome good friends o my old, 1
friend thy face is valenced since i, 1
thy face is valenced since i saw, 1
face is valenced since i saw thee, 1
is valenced since i saw thee last, 1
comest thou to beard me in denmark, 1
thou to beard me in denmark what, 1
to beard me in denmark what my, 1
beard me in denmark what my young, 1
lady and mistress by r lady your, 1
and mistress by r lady your ladyship, 1
mistress by r lady your ladyship is, 1
nearer to heaven than when i saw, 1
to heaven than when i saw you, 1
heaven than when i saw you last, 1
than when i saw you last by, 1
when i saw you last by the, 1
altitude of a chopine pray god your, 1
of a chopine pray god your voice, 1
a chopine pray god your voice like, 1
apiece of uncurrent gold be not cracked, 1
of uncurrent gold be not cracked within, 1
uncurrent gold be not cracked within the, 1
ring masters you are all welcome we, 1
masters you are all welcome we ll, 1
you are all welcome we ll e, 1
are all welcome we ll e en, 1
to t like french falconers fly at, 1
t like french falconers fly at any, 1
like french falconers fly at any thing, 1
french falconers fly at any thing we, 1
falconers fly at any thing we see, 1
we ll have a speech straight come, 1
ll have a speech straight come give, 1
have a speech straight come give us, 1
a speech straight come give us a, 1
speech straight come give us a taste, 1
of your quality come a passionate speech, 1
i heard thee speak me a speech, 1
heard thee speak me a speech once, 1
thee speak me a speech once but, 1
speak me a speech once but it, 1
me a speech once but it was, 1
never acted or if it was not, 1
acted or if it was not above, 1
or if it was not above once, 1
if it was not above once for, 1
it was not above once for the, 1
play i remember pleased not the million, 1
i remember pleased not the million twas, 1
caviare to the general but it was, 1
to the general but it was as, 1
the general but it was as i, 1
general but it was as i received, 1
it and others whose judgments in such, 1
and others whose judgments in such matters, 1
cried in the top of mine an, 1
in the top of mine an excellent, 1
the top of mine an excellent play, 1
top of mine an excellent play well, 1
digested in the scenes set down with, 1
in the scenes set down with as, 1
the scenes set down with as much, 1
modesty as cunning i remember one said, 1
as cunning i remember one said there, 1
were no sallets in the lines to, 1
no sallets in the lines to make, 1
sallets in the lines to make the, 1
in the lines to make the matter, 1
savoury nor no matter in the phrase, 1
nor no matter in the phrase that, 1
no matter in the phrase that might, 1
indict the author of affectation but called, 1
the author of affectation but called it, 1
author of affectation but called it an, 1
honest method as wholesome as sweet and, 1
method as wholesome as sweet and by, 1
as wholesome as sweet and by very, 1
much more handsome than fine one speech, 1
more handsome than fine one speech in, 1
handsome than fine one speech in it, 1
than fine one speech in it i, 1
chiefly loved twas aeneas tale to dido, 1
loved twas aeneas tale to dido and, 1
thereabout of it especially where he speaks, 1
of it especially where he speaks of, 1
priam s slaughter if it live in, 1
s slaughter if it live in your, 1
slaughter if it live in your memory, 1
if it live in your memory begin, 1
at this line let me see let, 1
this line let me see let me, 1
line let me see let me see, 1
the rugged pyrrhus like the hyrcanian beast, 1
it is not so it begins with, 1
is not so it begins with pyrrhus, 1
the rugged pyrrhus he whose sable arms, 1
black as his purpose did the night, 1
as his purpose did the night resemble, 1
when he lay couched in the ominous, 1
he lay couched in the ominous horse, 1
hath now this dread and black complexion, 1
now this dread and black complexion smear, 1
this dread and black complexion smear d, 1
with heraldry more dismal head to foot, 1
now is he total gules horridly trick, 1
is he total gules horridly trick d, 1
with blood of fathers mothers daughters sons, 1
baked and impasted with the parching streets, 1
that lend a tyrannous and damned light, 1
to their lord s murder roasted in, 1
their lord s murder roasted in wrath, 1
lord s murder roasted in wrath and, 1
s murder roasted in wrath and fire, 1
and thus o er sized with coagulate, 1
thus o er sized with coagulate gore, 1
with eyes like carbuncles the hellish pyrrhus, 1
fore god my lord well spoken with, 1
god my lord well spoken with good, 1
my lord well spoken with good accent, 1
lord well spoken with good accent and, 1
striking too short at greeks his antique, 1
too short at greeks his antique sword, 1
rebellious to his arm lies where it, 1
to his arm lies where it falls, 1
pyrrhus at priam drives in rage strikes, 1
at priam drives in rage strikes wide, 1
but with the whiff and wind of, 1
with the whiff and wind of his, 1
the whiff and wind of his fell, 1
whiff and wind of his fell sword, 1
the unnerved father falls then senseless ilium, 1
seeming to feel this blow with flaming, 1
to feel this blow with flaming top, 1
stoops to his base and with a, 1
to his base and with a hideous, 1
his base and with a hideous crash, 1
takes prisoner pyrrhus ear for lo his, 1
prisoner pyrrhus ear for lo his sword, 1
which was declining on the milky head, 1
of reverend priam seem d i the, 1
reverend priam seem d i the air, 1
priam seem d i the air to, 1
seem d i the air to stick, 1
so as a painted tyrant pyrrhus stood, 1
and like a neutral to his will, 1
like a neutral to his will and, 1
a neutral to his will and matter, 1
but as we often see against some, 1
as we often see against some storm, 1
a silence in the heavens the rack, 1
silence in the heavens the rack stand, 1
in the heavens the rack stand still, 1
the bold winds speechless and the orb, 1
bold winds speechless and the orb below, 1
as hush as death anon the dreadful, 1
hush as death anon the dreadful thunder, 1
doth rend the region so after pyrrhus, 1
rend the region so after pyrrhus pause, 1
aroused vengeance sets him new a work, 1
and never did the cyclops hammers fall, 1
on mars s armour forged for proof, 1
mars s armour forged for proof eterne, 1
with less remorse than pyrrhus bleeding sword, 1
out out thou strumpet fortune all you, 1
out thou strumpet fortune all you gods, 1
in general synod take away her power, 1
break all the spokes and fellies from, 1
all the spokes and fellies from her, 1
the spokes and fellies from her wheel, 1
and bowl the round nave down the, 1
bowl the round nave down the hill, 1
the round nave down the hill of, 1
round nave down the hill of heaven, 1
it shall to the barber s with, 1
shall to the barber s with your, 1
to the barber s with your beard, 1
the barber s with your beard prithee, 1
say on he s for a jig, 1
on he s for a jig or, 1
he s for a jig or a, 1
s for a jig or a tale, 1
for a jig or a tale of, 1
a jig or a tale of bawdry, 1
jig or a tale of bawdry or, 1
or a tale of bawdry or he, 1
but who o who had seen the, 1
who o who had seen the mobled, 1
o who had seen the mobled queen, 1
that s good mobled queen is good, 1
run barefoot up and down threatening the, 1
barefoot up and down threatening the flames, 1
with bisson rheum a clout upon that, 1
bisson rheum a clout upon that head, 1
where late the diadem stood and for, 1
late the diadem stood and for a, 1
the diadem stood and for a robe, 1
about her lank and all o er, 1
her lank and all o er teemed, 1
lank and all o er teemed loins, 1
a blanket in the alarm of fear, 1
blanket in the alarm of fear caught, 1
in the alarm of fear caught up, 1
who this had seen with tongue in, 1
this had seen with tongue in venom, 1
had seen with tongue in venom steep, 1
seen with tongue in venom steep d, 1
gainst fortune s state would treason have, 1
but if the gods themselves did see, 1
if the gods themselves did see her, 1
the gods themselves did see her then, 1
when she saw pyrrhus make malicious sport, 1
in mincing with his sword her husband, 1
mincing with his sword her husband s, 1
with his sword her husband s limbs, 1
the instant burst of clamour that she, 1
instant burst of clamour that she made, 1
unless things mortal move them not at, 1
things mortal move them not at all, 1
would have made milch the burning eyes, 1
have made milch the burning eyes of, 1
made milch the burning eyes of heaven, 1
look whether he has not turned his, 1
whether he has not turned his colour, 1
he has not turned his colour and, 1
has not turned his colour and has, 1
tears in s eyes pray you no, 1
in s eyes pray you no more, 1
tis well i ll have thee speak, 1
well i ll have thee speak out, 1
i ll have thee speak out the, 1
ll have thee speak out the rest, 1
have thee speak out the rest soon, 1
good my lord will you see the, 1
my lord will you see the players, 1
lord will you see the players well, 1
bestowed do you hear let them be, 1
do you hear let them be well, 1
you hear let them be well used, 1
hear let them be well used for, 1
they are the abstract and brief chronicles, 1
are the abstract and brief chronicles of, 1
the abstract and brief chronicles of the, 1
time after your death you were better, 1
after your death you were better have, 1
your death you were better have a, 1
death you were better have a bad, 1
epitaph than their ill report while you, 1
than their ill report while you live, 1
my lord i will use them according, 1
lord i will use them according to, 1
i will use them according to their, 1
will use them according to their desert, 1
god s bodykins man much better use, 1
s bodykins man much better use every, 1
bodykins man much better use every man, 1
after his desert and who should scape, 1
his desert and who should scape whipping, 1
use them after your own honour and, 1
them after your own honour and dignity, 1
after your own honour and dignity the, 1
your own honour and dignity the less, 1
they deserve the more merit is in, 1
deserve the more merit is in your, 1
the more merit is in your bounty, 1
follow him friends we ll hear a, 1
him friends we ll hear a play, 1
friends we ll hear a play to, 1
we ll hear a play to morrow, 1
exit polonius with all the players but, 1
polonius with all the players but the, 1
with all the players but the first, 1
dost thou hear me old friend can, 1
thou hear me old friend can you, 1
hear me old friend can you play, 1
me old friend can you play the, 1
we ll ha t to morrow night, 1
ll ha t to morrow night you, 1
ha t to morrow night you could, 1
t to morrow night you could for, 1
to morrow night you could for a, 1
morrow night you could for a need, 1
study a speech of some dozen or, 1
a speech of some dozen or sixteen, 1
speech of some dozen or sixteen lines, 1
of some dozen or sixteen lines which, 1
i would set down and insert in, 1
would set down and insert in t, 1
set down and insert in t could, 1
down and insert in t could you, 1
and insert in t could you not, 1
very well follow that lord and look, 1
well follow that lord and look you, 1
follow that lord and look you mock, 1
that lord and look you mock him, 1
my good friends i ll leave you, 1
good friends i ll leave you till, 1
friends i ll leave you till night, 1
i ll leave you till night you, 1
ll leave you till night you are, 1
o what a rogue and peasant slave, 1
what a rogue and peasant slave am, 1
a rogue and peasant slave am i, 1
is it not monstrous that this player, 1
it not monstrous that this player here, 1
but in a fiction in a dream, 1
in a fiction in a dream of, 1
a fiction in a dream of passion, 1
could force his soul so to his, 1
force his soul so to his own, 1
his soul so to his own conceit, 1
that from her working all his visage, 1
from her working all his visage wann, 1
her working all his visage wann d, 1
tears in his eyes distraction in s, 1
in his eyes distraction in s aspect, 1
a broken voice and his whole function, 1
broken voice and his whole function suiting, 1
with forms to his conceit and all, 1
forms to his conceit and all for, 1
to his conceit and all for nothing, 1
what s hecuba to him or he, 1
s hecuba to him or he to, 1
hecuba to him or he to hecuba, 1
that he should weep for her what, 1
he should weep for her what would, 1
should weep for her what would he, 1
weep for her what would he do, 1
had he the motive and the cue, 1
he the motive and the cue for, 1
the motive and the cue for passion, 1
that i have he would drown the, 1
i have he would drown the stage, 1
have he would drown the stage with, 1
he would drown the stage with tears, 1
and cleave the general ear with horrid, 1
cleave the general ear with horrid speech, 1
make mad the guilty and appal the, 1
mad the guilty and appal the free, 1
the very faculties of eyes and ears, 1
very faculties of eyes and ears yet, 1
faculties of eyes and ears yet i, 1
a dull and muddy mettled rascal peak, 1
like john a dreams unpregnant of my, 1
john a dreams unpregnant of my cause, 1
and can say nothing no not for, 1
can say nothing no not for a, 1
say nothing no not for a king, 1
upon whose property and most dear life, 1
a damn d defeat was made am, 1
damn d defeat was made am i, 1
d defeat was made am i a, 1
defeat was made am i a coward, 1
who calls me villain breaks my pate, 1
calls me villain breaks my pate across, 1
plucks off my beard and blows it, 1
off my beard and blows it in, 1
my beard and blows it in my, 1
beard and blows it in my face, 1
tweaks me by the nose gives me, 1
me by the nose gives me the, 1
by the nose gives me the lie, 1
the nose gives me the lie i, 1
nose gives me the lie i the, 1
gives me the lie i the throat, 1
as deep as to the lungs who, 1
deep as to the lungs who does, 1
as to the lungs who does me, 1
to the lungs who does me this, 1
swounds i should take it for it, 1
i should take it for it cannot, 1
should take it for it cannot be, 1
but i am pigeon liver d and, 1
i am pigeon liver d and lack, 1
am pigeon liver d and lack gall, 1
to make oppression bitter or ere this, 1
i should have fatted all the region, 1
should have fatted all the region kites, 1
with this slave s offal bloody bawdy, 1
this slave s offal bloody bawdy villain, 1
why what an ass am i this, 1
what an ass am i this is, 1
an ass am i this is most, 1
ass am i this is most brave, 1
that i the son of a dear, 1
i the son of a dear father, 1
the son of a dear father murder, 1
son of a dear father murder d, 1
prompted to my revenge by heaven and, 1
to my revenge by heaven and hell, 1
must like a whore unpack my heart, 1
like a whore unpack my heart with, 1
a whore unpack my heart with words, 1
and fall a cursing like a very, 1
fall a cursing like a very drab, 1
fie upon t foh about my brain, 1
upon t foh about my brain i, 1
t foh about my brain i have, 1
foh about my brain i have heard, 1
that guilty creatures sitting at a play, 1
have by the very cunning of the, 1
by the very cunning of the scene, 1
been struck so to the soul that, 1
struck so to the soul that presently, 1
for murder though it have no tongue, 1
murder though it have no tongue will, 1
though it have no tongue will speak, 1
with most miraculous organ i ll have, 1
most miraculous organ i ll have these, 1
miraculous organ i ll have these players, 1
