6-gram, count
from the top and i took, 1
the top and i took a, 1
top and i took a closer, 1
and i took a closer look, 1
i took a closer look at, 1
took a closer look at it, 1
a closer look at it on, 1
closer look at it on the, 1
look at it on the peak, 1
at it on the peak of, 1
it on the peak of the, 1
pyramid was a hollow basin filled, 1
was a hollow basin filled with, 1
a hollow basin filled with water, 1
hollow basin filled with water when, 1
basin filled with water when i, 1
filled with water when i saw, 1
with water when i saw that, 1
water when i saw that something, 1
locking the eye in a circular, 1
the eye in a circular course, 1
eye in a circular course i, 1
in a circular course i dug, 1
a circular course i dug through, 1
circular course i dug through the, 1
course i dug through the mark, 1
i dug through the mark iii, 1
plans and there it was the, 1
and there it was the beacon, 1
there it was the beacon had, 1
it was the beacon had a, 1
was the beacon had a precipitating, 1
the beacon had a precipitating field, 1
beacon had a precipitating field and, 1
had a precipitating field and a, 1
basin on top of it for, 1
on top of it for water, 1
top of it for water this, 1
of it for water this was, 1
it for water this was used, 1
for water this was used to, 1
water this was used to cool, 1
this was used to cool the, 1
was used to cool the reactor, 1
used to cool the reactor that, 1
powered the monstrosity if the water, 1
the monstrosity if the water was, 1
monstrosity if the water was still, 1
if the water was still there, 1
the water was still there the, 1
water was still there the beacon, 1
was still there the beacon was, 1
still there inside the pyramid the, 1
there inside the pyramid the natives, 1
inside the pyramid the natives who, 1
the pyramid the natives who of, 1
pyramid the natives who of course, 1
the natives who of course weren, 1
natives who of course weren t, 1
even mentioned by the idiots who, 1
mentioned by the idiots who constructed, 1
by the idiots who constructed the, 1
the idiots who constructed the thing, 1
idiots who constructed the thing had, 1
who constructed the thing had built, 1
constructed the thing had built a, 1
the thing had built a nice, 1
heavy thick stone pyramid around the, 1
thick stone pyramid around the beacon, 1
i took another look at the, 1
took another look at the screen, 1
another look at the screen and, 1
look at the screen and realized, 1
at the screen and realized that, 1
the screen and realized that i, 1
screen and realized that i had, 1
and realized that i had locked, 1
realized that i had locked the, 1
that i had locked the eye, 1
into a circular orbit about twenty, 1
a circular orbit about twenty feet, 1
circular orbit about twenty feet above, 1
orbit about twenty feet above the, 1
about twenty feet above the pyramid, 1
twenty feet above the pyramid the, 1
feet above the pyramid the summit, 1
above the pyramid the summit of, 1
the stone pile was now covered, 1
stone pile was now covered with, 1
pile was now covered with lizards, 1
was now covered with lizards of, 1
now covered with lizards of some, 1
covered with lizards of some type, 1
with lizards of some type apparently, 1
lizards of some type apparently the, 1
local life form they had what, 1
life form they had what looked, 1
form they had what looked like, 1
they had what looked like throwing, 1
had what looked like throwing sticks, 1
what looked like throwing sticks and, 1
looked like throwing sticks and arbalasts, 1
and were trying to shoot down, 1
were trying to shoot down the, 1
trying to shoot down the eye, 1
to shoot down the eye a, 1
shoot down the eye a cloud, 1
down the eye a cloud of, 1
the eye a cloud of arrows, 1
eye a cloud of arrows and, 1
a cloud of arrows and rocks, 1
i pulled the eye straight up, 1
pulled the eye straight up and, 1
the eye straight up and away, 1
eye straight up and away and, 1
straight up and away and threw, 1
up and away and threw in, 1
and away and threw in the, 1
away and threw in the control, 1
and threw in the control circuit, 1
that would return it automatically to, 1
would return it automatically to the, 1
return it automatically to the ship, 1
then i went to the galley, 1
i went to the galley for, 1
went to the galley for a, 1
to the galley for a long, 1
the galley for a long strong, 1
galley for a long strong drink, 1
for a long strong drink my, 1
a long strong drink my beacon, 1
long strong drink my beacon was, 1
strong drink my beacon was not, 1
only locked inside a mountain of, 1
locked inside a mountain of handmade, 1
inside a mountain of handmade stone, 1
a mountain of handmade stone but, 1
mountain of handmade stone but i, 1
of handmade stone but i had, 1
handmade stone but i had managed, 1
stone but i had managed to, 1
irritate the things who had built, 1
the things who had built the, 1
things who had built the pyramid, 1
who had built the pyramid a, 1
had built the pyramid a great, 1
built the pyramid a great beginning, 1
the pyramid a great beginning for, 1
pyramid a great beginning for a, 1
job and one clearly designed to, 1
and one clearly designed to drive, 1
one clearly designed to drive a, 1
clearly designed to drive a stronger, 1
designed to drive a stronger man, 1
to drive a stronger man than, 1
drive a stronger man than me, 1
a stronger man than me to, 1
stronger man than me to the, 1
normally a repairman stays away from, 1
a repairman stays away from native, 1
repairman stays away from native cultures, 1
stays away from native cultures they, 1
away from native cultures they are, 1
from native cultures they are poison, 1
anthropologists may not mind being dissected, 1
may not mind being dissected for, 1
not mind being dissected for their, 1
mind being dissected for their science, 1
being dissected for their science but, 1
dissected for their science but a, 1
repairman wants to make no sacrifices, 1
wants to make no sacrifices of, 1
to make no sacrifices of any, 1
make no sacrifices of any kind, 1
no sacrifices of any kind for, 1
sacrifices of any kind for his, 1
of any kind for his job, 1
any kind for his job for, 1
kind for his job for this, 1
reason most beacons are built on, 1
most beacons are built on uninhabited, 1
beacons are built on uninhabited planets, 1
are built on uninhabited planets if, 1
built on uninhabited planets if a, 1
on uninhabited planets if a beacon, 1
uninhabited planets if a beacon has, 1
to go on a planet with, 1
go on a planet with a, 1
on a planet with a culture, 1
a planet with a culture it, 1
planet with a culture it is, 1
with a culture it is usually, 1
a culture it is usually built, 1
culture it is usually built in, 1
it is usually built in some, 1
why this beacon had been built, 1
this beacon had been built within, 1
beacon had been built within reach, 1
had been built within reach of, 1
been built within reach of the, 1
built within reach of the local, 1
within reach of the local claws, 1
reach of the local claws i, 1
of the local claws i had, 1
yet to find out but that, 1
to find out but that would, 1
find out but that would come, 1
out but that would come in, 1
but that would come in time, 1
that would come in time the, 1
would come in time the first, 1
come in time the first thing, 1
in time the first thing to, 1
time the first thing to do, 1
the first thing to do was, 1
make contact to make contact you, 1
contact to make contact you have, 1
to make contact you have to, 1
make contact you have to know, 1
contact you have to know the, 1
you have to know the local, 1
have to know the local language, 1
and for that i had long, 1
for that i had long before, 1
that i had long before worked, 1
i had long before worked out, 1
had long before worked out a, 1
long before worked out a system, 1
before worked out a system that, 1
worked out a system that was, 1
i had a pryeye of my, 1
had a pryeye of my own, 1
a pryeye of my own construction, 1
pryeye of my own construction it, 1
of my own construction it looked, 1
my own construction it looked like, 1
own construction it looked like a, 1
construction it looked like a piece, 1
it looked like a piece of, 1
looked like a piece of rock, 1
about a foot long once on, 1
a foot long once on the, 1
foot long once on the ground, 1
long once on the ground it, 1
once on the ground it would, 1
on the ground it would never, 1
the ground it would never be, 1
ground it would never be noticed, 1
it would never be noticed though, 1
it was a little disconcerting to, 1
was a little disconcerting to see, 1
a little disconcerting to see it, 1
little disconcerting to see it float, 1
disconcerting to see it float by, 1
to see it float by i, 1
see it float by i located, 1
it float by i located a, 1
float by i located a lizard, 1
town about a thousand kilometers from, 1
about a thousand kilometers from the, 1
a thousand kilometers from the pyramid, 1
thousand kilometers from the pyramid and, 1
kilometers from the pyramid and dropped, 1
from the pyramid and dropped the, 1
the pyramid and dropped the eye, 1
it swished down and landed at, 1
swished down and landed at night, 1
down and landed at night in, 1
and landed at night in the, 1
landed at night in the bank, 1
at night in the bank of, 1
night in the bank of the, 1
in the bank of the local, 1
the bank of the local mud, 1
bank of the local mud wallow, 1
this was a favorite spot that, 1
was a favorite spot that drew, 1
a favorite spot that drew a, 1
favorite spot that drew a good, 1
spot that drew a good crowd, 1
that drew a good crowd during, 1
drew a good crowd during the, 1
a good crowd during the day, 1
good crowd during the day in, 1
crowd during the day in the, 1
morning when the first wallowers arrived, 1
when the first wallowers arrived i, 1
the first wallowers arrived i flipped, 1
first wallowers arrived i flipped on, 1
wallowers arrived i flipped on the, 1
arrived i flipped on the recorder, 1
after about five of the local, 1
about five of the local days, 1
five of the local days i, 1
of the local days i had, 1
the local days i had a, 1
local days i had a sea, 1
days i had a sea of, 1
i had a sea of native, 1
had a sea of native conversation, 1
in the memory bank of the, 1
the memory bank of the machine, 1
memory bank of the machine translator, 1
bank of the machine translator and, 1
of the machine translator and had, 1
the machine translator and had tagged, 1
machine translator and had tagged a, 1
translator and had tagged a few, 1
expressions this is fairly easy to, 1
this is fairly easy to do, 1
is fairly easy to do when, 1
fairly easy to do when you, 1
easy to do when you have, 1
to do when you have a, 1
do when you have a machine, 1
when you have a machine memory, 1
you have a machine memory to, 1
work with one of the lizards, 1
with one of the lizards gargled, 1
one of the lizards gargled at, 1
of the lizards gargled at another, 1
the lizards gargled at another one, 1
lizards gargled at another one and, 1
gargled at another one and the, 1
at another one and the second, 1
another one and the second one, 1
turned around i tagged this expression, 1
around i tagged this expression with, 1
i tagged this expression with the, 1
tagged this expression with the phrase, 1
this expression with the phrase hey, 1
expression with the phrase hey george, 1
and waited my chance to use, 1
waited my chance to use it, 1
my chance to use it later, 1
chance to use it later the, 1
to use it later the same, 1
use it later the same day, 1
it later the same day i, 1
later the same day i caught, 1
the same day i caught one, 1
same day i caught one of, 1
day i caught one of them, 1
alone and shouted hey george at, 1
and shouted hey george at him, 1
shouted hey george at him it, 1
hey george at him it gurgled, 1
george at him it gurgled out, 1
at him it gurgled out through, 1
him it gurgled out through the, 1
speaker in the local tongue and, 1
in the local tongue and he, 1
the local tongue and he turned, 1
local tongue and he turned around, 1
when you get enough reference phrases, 1
you get enough reference phrases like, 1
get enough reference phrases like this, 1
enough reference phrases like this in, 1
reference phrases like this in the, 1
phrases like this in the memory, 1
like this in the memory bank, 1
this in the memory bank the, 1
mt brain takes over and starts, 1
brain takes over and starts filling, 1
takes over and starts filling in, 1
over and starts filling in the, 1
and starts filling in the missing, 1
starts filling in the missing pieces, 1
filling in the missing pieces as, 1
in the missing pieces as soon, 1
the missing pieces as soon as, 1
the mt could give a running, 1
mt could give a running translation, 1
could give a running translation of, 1
give a running translation of any, 1
a running translation of any conversation, 1
running translation of any conversation it, 1
translation of any conversation it heard, 1
of any conversation it heard i, 1
figured it was time to make, 1
it was time to make a, 1
was time to make a contact, 1
i found him easily enough he, 1
found him easily enough he was, 1
him easily enough he was the, 1
easily enough he was the centaurian, 1
enough he was the centaurian version, 1
he was the centaurian version of, 1
was the centaurian version of a, 1
goat boy he herded a particularly, 1
boy he herded a particularly loathsome, 1
he herded a particularly loathsome form, 1
herded a particularly loathsome form of, 1
a particularly loathsome form of local, 1
particularly loathsome form of local life, 1
loathsome form of local life in, 1
form of local life in the, 1
swamps outside the town i had, 1
outside the town i had one, 1
the town i had one of, 1
town i had one of the, 1
i had one of the working, 1
had one of the working eyes, 1
one of the working eyes dig, 1
of the working eyes dig a, 1
the working eyes dig a cave, 1
working eyes dig a cave in, 1
eyes dig a cave in an, 1
outcropping of rock and wait for, 1
of rock and wait for him, 1
when he passed next day i, 1
he passed next day i whispered, 1
passed next day i whispered into, 1
next day i whispered into the, 1
day i whispered into the mike, 1
i whispered into the mike welcome, 1
whispered into the mike welcome o, 1
goat boy grandson this is your, 1
boy grandson this is your grandfather, 1
grandson this is your grandfather s, 1
this is your grandfather s spirit, 1
is your grandfather s spirit speaking, 1
your grandfather s spirit speaking from, 1
paradise this fitted in with what, 1
this fitted in with what i, 1
fitted in with what i could, 1
in with what i could make, 1
with what i could make out, 1
what i could make out of, 1
i could make out of the, 1
could make out of the local, 1
goat boy stopped as if he, 1
boy stopped as if he d, 1
stopped as if he d been, 1
as if he d been shot, 1
if he d been shot before, 1
he d been shot before he, 1
d been shot before he could, 1
been shot before he could move, 1
shot before he could move i, 1
before he could move i pushed, 1
he could move i pushed a, 1
switch and a handful of the, 1
and a handful of the local, 1
a handful of the local currency, 1
handful of the local currency wampum, 1
of the local currency wampum type, 1
the local currency wampum type shells, 1
local currency wampum type shells rolled, 1
out of the cave and landed, 1
of the cave and landed at, 1
the cave and landed at his, 1
cave and landed at his feet, 1
here is some money from paradise, 1
is some money from paradise because, 1
some money from paradise because you, 1
money from paradise because you have, 1
from paradise because you have been, 1
paradise because you have been a, 1
because you have been a good, 1
you have been a good boy, 1
not really from paradise i had, 1
really from paradise i had lifted, 1
from paradise i had lifted it, 1
paradise i had lifted it from, 1
i had lifted it from the, 1
had lifted it from the treasury, 1
lifted it from the treasury the, 1
it from the treasury the night, 1
before come back tomorrow and we, 1
come back tomorrow and we will, 1
back tomorrow and we will talk, 1
tomorrow and we will talk some, 1
and we will talk some more, 1
we will talk some more i, 1
will talk some more i called, 1
talk some more i called after, 1
the fleeing figure i was pleased, 1
fleeing figure i was pleased to, 1
figure i was pleased to notice, 1
i was pleased to notice that, 1
was pleased to notice that he, 1
pleased to notice that he took, 1
to notice that he took the, 1
notice that he took the cash, 1
that he took the cash before, 1
after that grandpa in paradise had, 1
that grandpa in paradise had many, 1
grandpa in paradise had many heart, 1
in paradise had many heart to, 1
paradise had many heart to heart, 1
had many heart to heart talks, 1
many heart to heart talks with, 1
grandson who found the heavenly loot, 1
who found the heavenly loot more, 1
found the heavenly loot more than, 1
the heavenly loot more than he, 1
heavenly loot more than he could, 1
loot more than he could resist, 1
more than he could resist grandpa, 1
had been out of touch with, 1
been out of touch with things, 1
out of touch with things since, 1
of touch with things since his, 1
touch with things since his death, 1
with things since his death and, 1
things since his death and goat, 1
since his death and goat boy, 1
his death and goat boy happily, 1
i learned all i needed to, 1
learned all i needed to know, 1
all i needed to know of, 1
i needed to know of the, 1
needed to know of the history, 1
to know of the history past, 1
know of the history past and, 1
of the history past and recent, 1
the history past and recent and, 1
history past and recent and it, 1
in addition to the pyramid being, 1
addition to the pyramid being around, 1
to the pyramid being around the, 1
the pyramid being around the beacon, 1
pyramid being around the beacon there, 1
being around the beacon there was, 1
around the beacon there was a, 1
the beacon there was a nice, 1
little religious war going on around, 1
religious war going on around the, 1
war going on around the pyramid, 1
it all began with the land, 1
all began with the land bridge, 1
began with the land bridge apparently, 1
with the land bridge apparently the, 1
the land bridge apparently the local, 1
land bridge apparently the local lizards, 1
bridge apparently the local lizards had, 1
apparently the local lizards had been, 1
living in the swamps when the, 1
in the swamps when the beacon, 1
the swamps when the beacon was, 1
swamps when the beacon was built, 1
when the beacon was built but, 1
the beacon was built but the, 1
beacon was built but the builders, 1
was built but the builders didn, 1
built but the builders didn t, 1
think much of them they were, 1
much of them they were a, 1
of them they were a low, 1
them they were a low type, 1
they were a low type and, 1
were a low type and confined, 1
a low type and confined to, 1
low type and confined to a, 1
type and confined to a distant, 1
continent the idea that the race, 1
the idea that the race would, 1
idea that the race would develop, 1
that the race would develop and, 1
the race would develop and might, 1
race would develop and might reach, 1
would develop and might reach this, 1
continent never occurred to the beacon, 1
never occurred to the beacon mechanics, 1
occurred to the beacon mechanics which, 1
to the beacon mechanics which is, 1
the beacon mechanics which is of, 1
beacon mechanics which is of course, 1
a little geological turnover a swampy, 1
little geological turnover a swampy land, 1
geological turnover a swampy land bridge, 1
turnover a swampy land bridge formed, 1
a swampy land bridge formed in, 1
swampy land bridge formed in the, 1
land bridge formed in the right, 1
spot and the lizards began to, 1
and the lizards began to wander, 1
the lizards began to wander up, 1
lizards began to wander up beacon, 1
began to wander up beacon valley, 1
to wander up beacon valley and, 1
wander up beacon valley and found, 1
religion a shiny metal temple out, 1
a shiny metal temple out of, 1
shiny metal temple out of which, 1
metal temple out of which poured, 1
temple out of which poured a, 1
out of which poured a constant, 1
of which poured a constant stream, 1
which poured a constant stream of, 1
magic water the reactor cooling water, 1
water the reactor cooling water pumped, 1
the reactor cooling water pumped down, 1
reactor cooling water pumped down from, 1
cooling water pumped down from the, 1
water pumped down from the atmosphere, 1
condenser on the roof the radioactivity, 1
on the roof the radioactivity in, 1
the roof the radioactivity in the, 1
roof the radioactivity in the water, 1
the radioactivity in the water didn, 1
radioactivity in the water didn t, 1
in the water didn t hurt, 1
the water didn t hurt the, 1
natives it caused mutations that bred, 1
it caused mutations that bred true, 1
a city was built around the, 1
city was built around the temple, 1
was built around the temple and, 1
built around the temple and through, 1
around the temple and through the, 1
the temple and through the centuries, 1
temple and through the centuries the, 1
pyramid was put up around the, 1
was put up around the beacon, 1
put up around the beacon a, 1
up around the beacon a special, 1
around the beacon a special branch, 1
the beacon a special branch of, 1
beacon a special branch of the, 1
a special branch of the priesthood, 1
served the temple all went well, 1
the temple all went well until, 1
temple all went well until one, 1
all went well until one of, 1
went well until one of the, 1
well until one of the priests, 1
until one of the priests violated, 1
one of the priests violated the, 1
temple and destroyed the holy waters, 1
and destroyed the holy waters there, 1
destroyed the holy waters there had, 1
the holy waters there had been, 1
holy waters there had been revolt, 1
waters there had been revolt strife, 1
murder and destruction since then but, 1
and destruction since then but still, 1
destruction since then but still the, 1
since then but still the holy, 1
then but still the holy waters, 1
but still the holy waters would, 1
still the holy waters would not, 1
flow now armed mobs fought around, 1
now armed mobs fought around the, 1
armed mobs fought around the temple, 1
mobs fought around the temple each, 1
fought around the temple each day, 1
around the temple each day and, 1
the temple each day and a, 1
temple each day and a new, 1
each day and a new band, 1
day and a new band of, 1
and i had to walk into, 1
i had to walk into the, 1
had to walk into the middle, 1
to walk into the middle of, 1
walk into the middle of that, 1
into the middle of that mess, 1
the middle of that mess and, 1
middle of that mess and repair, 1
of that mess and repair the, 1
that mess and repair the thing, 1
it would have been easy enough, 1
would have been easy enough if, 1
have been easy enough if we, 1
been easy enough if we were, 1
easy enough if we were allowed, 1
enough if we were allowed a, 1
if we were allowed a little, 1
we were allowed a little mayhem, 1
were allowed a little mayhem i, 1
could have had a lizard fry, 1
have had a lizard fry fixed, 1
had a lizard fry fixed the, 1
a lizard fry fixed the beacon, 1
lizard fry fixed the beacon and, 1
fry fixed the beacon and taken, 1
fixed the beacon and taken off, 1
the beacon and taken off only, 1
native life forms were quite well, 1
life forms were quite well protected, 1
forms were quite well protected there, 1
were quite well protected there were, 1
quite well protected there were spy, 1
well protected there were spy cells, 1
protected there were spy cells on, 1
my ship all of which i, 1
ship all of which i hadn, 1
all of which i hadn t, 1
of which i hadn t found, 1
which i hadn t found that, 1
i hadn t found that would, 1
hadn t found that would cheerfully, 1
t found that would cheerfully rat, 1
found that would cheerfully rat on, 1
that would cheerfully rat on me, 1
diplomacy was called for i sighed, 1
was called for i sighed and, 1
called for i sighed and dragged, 1
for i sighed and dragged out, 1
i sighed and dragged out the, 1
sighed and dragged out the plastiflesh, 1
working from d snaps of grandson, 1
from d snaps of grandson i, 1
d snaps of grandson i modeled, 1
snaps of grandson i modeled a, 1
of grandson i modeled a passable, 1
grandson i modeled a passable reptile, 1
i modeled a passable reptile head, 1
over my own features it was, 1
my own features it was a, 1
own features it was a little, 1
features it was a little short, 1
it was a little short in, 1
was a little short in the, 1
a little short in the jaw, 1
little short in the jaw me, 1
short in the jaw me not, 1
in the jaw me not having, 1
one of their toothy mandibles but, 1
of their toothy mandibles but that, 1
their toothy mandibles but that was, 1
toothy mandibles but that was all, 1
mandibles but that was all right, 1
but that was all right i, 1
that was all right i didn, 1
was all right i didn t, 1
all right i didn t have, 1
right i didn t have to, 1
look exactly like them just something, 1
exactly like them just something close, 1
like them just something close to, 1
them just something close to soothe, 1
just something close to soothe the, 1
something close to soothe the native, 1
mind it s logical if i, 1
it s logical if i were, 1
s logical if i were an, 1
logical if i were an ignorant, 1
if i were an ignorant aborigine, 1
i were an ignorant aborigine of, 1
were an ignorant aborigine of earth, 1
an ignorant aborigine of earth and, 1
ignorant aborigine of earth and i, 1
aborigine of earth and i ran, 1
into a spican who looks like, 1
a spican who looks like a, 1
spican who looks like a two, 1
who looks like a two foot, 1
looks like a two foot gob, 1
like a two foot gob of, 1
a two foot gob of dried, 1
two foot gob of dried shellac, 1
foot gob of dried shellac i, 1
gob of dried shellac i would, 1
immediately leave the scene however if, 1
leave the scene however if the, 1
the scene however if the spican, 1
scene however if the spican was, 1
however if the spican was wearing, 1
if the spican was wearing a, 1
the spican was wearing a suit, 1
of plastiflesh that looked remotely humanoid, 1
plastiflesh that looked remotely humanoid i, 1
that looked remotely humanoid i would, 1
looked remotely humanoid i would at, 1
remotely humanoid i would at least, 1
humanoid i would at least stay, 1
i would at least stay and, 1
talk to him this was what, 1
to him this was what i, 1
him this was what i was, 1
this was what i was aiming, 1
was what i was aiming to, 1
what i was aiming to do, 1
i was aiming to do with, 1
was aiming to do with the, 1
aiming to do with the centaurians, 1
when the head was done i, 1
the head was done i peeled, 1
head was done i peeled it, 1
was done i peeled it off, 1
done i peeled it off and, 1
i peeled it off and attached, 1
peeled it off and attached it, 1
it off and attached it to, 1
off and attached it to an, 1
and attached it to an attractive, 1
suit of green plastic complete with, 1
of green plastic complete with tail, 1
green plastic complete with tail i, 1
plastic complete with tail i was, 1
complete with tail i was really, 1
with tail i was really glad, 1
tail i was really glad they, 1
i was really glad they had, 1
tails the lizards didn t wear, 1
the lizards didn t wear clothes, 1
lizards didn t wear clothes and, 1
didn t wear clothes and i, 1
t wear clothes and i wanted, 1
wear clothes and i wanted to, 1
clothes and i wanted to take, 1
and i wanted to take along, 1
i wanted to take along a, 1
wanted to take along a lot, 1
of electronic equipment i built the, 1
electronic equipment i built the tail, 1
equipment i built the tail over, 1
i built the tail over a, 1
built the tail over a metal, 1
the tail over a metal frame, 1
tail over a metal frame that, 1
anchored around my waist then i, 1
around my waist then i filled, 1
my waist then i filled the, 1
waist then i filled the frame, 1
then i filled the frame with, 1
i filled the frame with all, 1
filled the frame with all the, 1
the frame with all the equipment, 1
i would need and began to, 1
would need and began to wire, 1
need and began to wire the, 1
and began to wire the suit, 1
when it was done i tried, 1
it was done i tried it, 1
was done i tried it on, 1
done i tried it on in, 1
i tried it on in front, 1
tried it on in front of, 1
it on in front of a, 1
on in front of a full, 1
in front of a full length, 1
front of a full length mirror, 1
of a full length mirror it, 1
a full length mirror it was, 1
horrible but effective the tail dragged, 1
but effective the tail dragged me, 1
effective the tail dragged me down, 1
the tail dragged me down in, 1
tail dragged me down in the, 1
dragged me down in the rear, 1
me down in the rear and, 1
down in the rear and gave, 1
in the rear and gave me, 1
a duck waddle but that only, 1
duck waddle but that only helped, 1
waddle but that only helped the, 1
but that only helped the resemblance, 1
that night i took the ship, 1
night i took the ship down, 1
i took the ship down into, 1
took the ship down into the, 1
the ship down into the hills, 1
ship down into the hills nearest, 1
down into the hills nearest the, 1
into the hills nearest the pyramid, 1
the hills nearest the pyramid an, 1
out of the way dry spot, 1
of the way dry spot where, 1
the way dry spot where the, 1
way dry spot where the amphibious, 1
dry spot where the amphibious natives, 1
spot where the amphibious natives would, 1
where the amphibious natives would never, 1
the amphibious natives would never go, 1
amphibious natives would never go a, 1
little before dawn the eye hooked, 1
before dawn the eye hooked onto, 1
dawn the eye hooked onto my, 1
the eye hooked onto my shoulders, 1
eye hooked onto my shoulders and, 1
hooked onto my shoulders and we, 1
onto my shoulders and we sailed, 1
straight up we hovered above the, 1
up we hovered above the temple, 1
we hovered above the temple at, 1
hovered above the temple at about, 1
above the temple at about meters, 1
the temple at about meters until, 1
temple at about meters until it, 1
was light then dropped straight down, 1
it must have been a grand, 1
must have been a grand sight, 1
have been a grand sight the, 1
been a grand sight the eye, 1
a grand sight the eye was, 1
grand sight the eye was camouflaged, 1
sight the eye was camouflaged to, 1
the eye was camouflaged to look, 1
eye was camouflaged to look like, 1
was camouflaged to look like a, 1
flying lizard sort of a cardboard, 1
lizard sort of a cardboard pterodactyl, 1
sort of a cardboard pterodactyl and, 1
of a cardboard pterodactyl and the, 1
a cardboard pterodactyl and the slowly, 1
cardboard pterodactyl and the slowly flapping, 1
wings obviously had nothing to do, 1
obviously had nothing to do with, 1
had nothing to do with our, 1
nothing to do with our flight, 1
to do with our flight but, 1
do with our flight but it, 1
with our flight but it was, 1
our flight but it was impressive, 1
enough for the natives the first, 1
for the natives the first one, 1
the natives the first one that, 1
natives the first one that spotted, 1
the first one that spotted me, 1
first one that spotted me screamed, 1
one that spotted me screamed and, 1
dropped over on his back the, 1
over on his back the others, 1
on his back the others came, 1
his back the others came running, 1
back the others came running they, 1
the others came running they milled, 1
others came running they milled and, 1
mobbed and piled on top of, 1
and piled on top of one, 1
piled on top of one another, 1
on top of one another and, 1
top of one another and by, 1
of one another and by that, 1
one another and by that time, 1
another and by that time i, 1
and by that time i had, 1
by that time i had landed, 1
that time i had landed in, 1
the plaza fronting the temple the, 1
plaza fronting the temple the priesthood, 1
fronting the temple the priesthood arrived, 1
i folded my arms in a, 1
folded my arms in a regal, 1
my arms in a regal stance, 1
arms in a regal stance greetings, 1
in a regal stance greetings o, 1
a regal stance greetings o noble, 1
regal stance greetings o noble servers, 1
stance greetings o noble servers of, 1
greetings o noble servers of the, 1
great god i said of course, 1
god i said of course i, 1
i said of course i didn, 1
said of course i didn t, 1
of course i didn t say, 1
course i didn t say it, 1
i didn t say it out, 1
didn t say it out loud, 1
t say it out loud just, 1
say it out loud just whispered, 1
loud enough for the throat mike, 1
enough for the throat mike to, 1
for the throat mike to catch, 1
the throat mike to catch this, 1
throat mike to catch this was, 1
mike to catch this was radioed, 1
to catch this was radioed back, 1
catch this was radioed back to, 1
this was radioed back to the, 1
mt and the translation shot back, 1
and the translation shot back to, 1
the translation shot back to a, 1
translation shot back to a speaker, 1
shot back to a speaker in, 1
back to a speaker in my, 1
to a speaker in my jaws, 1
the natives chomped and rattled and, 1
natives chomped and rattled and the, 1
chomped and rattled and the translation, 1
and rattled and the translation rolled, 1
rattled and the translation rolled out, 1
and the translation rolled out almost, 1
instantly i had the volume turned, 1
i had the volume turned up, 1
had the volume turned up and, 1
the volume turned up and the, 1
volume turned up and the whole, 1
turned up and the whole square, 1
up and the whole square echoed, 1
some of the more credulous natives, 1
of the more credulous natives prostrated, 1
the more credulous natives prostrated themselves, 1
more credulous natives prostrated themselves and, 1
credulous natives prostrated themselves and others, 1
natives prostrated themselves and others fled, 1
screaming one doubtful type raised a, 1
one doubtful type raised a spear, 1
doubtful type raised a spear but, 1
type raised a spear but no, 1
raised a spear but no one, 1
a spear but no one else, 1
spear but no one else tried, 1
but no one else tried that, 1
after the pterodactyl eye picked him, 1
the pterodactyl eye picked him up, 1
pterodactyl eye picked him up and, 1
eye picked him up and dropped, 1
picked him up and dropped him, 1
him up and dropped him in, 1
up and dropped him in the, 1
and dropped him in the swamp, 1
the priests were a hard headed, 1
priests were a hard headed lot, 1
were a hard headed lot and, 1
a hard headed lot and weren, 1
hard headed lot and weren t, 1
headed lot and weren t buying, 1
lot and weren t buying any, 1
and weren t buying any lizards, 1
weren t buying any lizards in, 1
t buying any lizards in a, 1
poke they just stood and muttered, 1
they just stood and muttered i, 1
just stood and muttered i had, 1
stood and muttered i had to, 1
and muttered i had to take, 1
muttered i had to take the, 1
i had to take the offensive, 1
had to take the offensive again, 1
begone o faithful steed i said, 1
o faithful steed i said to, 1
faithful steed i said to the, 1
steed i said to the eye, 1
i said to the eye and, 1
said to the eye and pressed, 1
to the eye and pressed the, 1
the eye and pressed the control, 1
in my palm at the same, 1
my palm at the same time, 1
it took off straight up a, 1
took off straight up a bit, 1
off straight up a bit faster, 1
straight up a bit faster than, 1
up a bit faster than i, 1
a bit faster than i wanted, 1
bit faster than i wanted little, 1
faster than i wanted little pieces, 1
than i wanted little pieces of, 1
wind torn plastic rained down while, 1
torn plastic rained down while the, 1
plastic rained down while the crowd, 1
rained down while the crowd was, 1
down while the crowd was ogling, 1
while the crowd was ogling this, 1
the crowd was ogling this ascent, 1
crowd was ogling this ascent i, 1
i would talk with you o, 1
would talk with you o noble, 1
talk with you o noble priests, 1
with you o noble priests i, 1
you o noble priests i said, 1
before they could think up a, 1
they could think up a good, 1
could think up a good answer, 1
think up a good answer i, 1
up a good answer i was, 1
a good answer i was inside, 1
the temple was a small one, 1
temple was a small one built, 1
was a small one built against, 1
a small one built against the, 1
small one built against the base, 1
one built against the base of, 1
built against the base of the, 1
against the base of the pyramid, 1
the base of the pyramid i, 1
hoped i wasn t breaking too, 1
i wasn t breaking too many, 1
wasn t breaking too many taboos, 1
t breaking too many taboos by, 1
breaking too many taboos by going, 1
too many taboos by going in, 1
many taboos by going in i, 1
taboos by going in i wasn, 1
by going in i wasn t, 1
going in i wasn t stopped, 1
so it looked all right the, 1
it looked all right the temple, 1
